product_id,name,category,price,rating
1613,Skill Lite,Books,254.27,2.7
1614,Throw Pro,Electronics,189.54,2.8
1615,Hand Pro,Home,356.36,3.7
1616,Poor Lite,Home,312.37,4.2
1617,Recent Pro,Clothing,446.49,2.8
1618,Daughter Pro,Home,449.48,2.2
1619,Day Pro,Electronics,86.56,1.4
1620,Report Max,Home,79.5,1.8
1621,Someone Pro,Books,211.19,3.7
1622,Protect Max,Home,176.62,2.8
1623,Exactly Pro,Books,98.59,1.1
1624,Those Max,Toys,473.99,3.6
1625,Teacher Plus,Beauty,174.68,3.6
1626,Finally Lite,Home,298.71,3.8
1627,Away Plus,Home,155.52,1.5
1628,Question Lite,Clothing,395.69,1.9
1629,Four Lite,Books,386.03,1.2
1630,Particularly Lite,Books,230.68,1.7
1631,Become Max,Sports,269.98,1.7
1632,Either Max,Toys,355.52,4.6
1633,Center Max,Clothing,122.76,1.2
1634,Occur Lite,Beauty,67.6,2.0
1635,Into Max,Clothing,283.43,1.1
1636,Man Lite,Books,78.23,2.8
1637,Media Max,Beauty,154.27,4.7
1638,Camera Plus,Home,385.42,4.8
1639,Ready Lite,Clothing,7.13,4.0
1640,I Lite,Sports,354.2,2.9
1641,Explain Lite,Toys,490.44,3.3
1642,Man Max,Toys,284.79,4.6
1643,Employee Plus,Books,346.13,3.9
1644,World Pro,Clothing,340.61,1.5
1645,Assume Pro,Home,310.67,1.9
1646,Century Lite,Electronics,166.55,3.4
1647,Yes Max,Beauty,265.58,4.1
1648,Whether Lite,Clothing,16.16,3.2
1649,Represent Plus,Sports,337.42,1.3
1650,Activity Plus,Clothing,247.78,3.4
1651,Challenge Pro,Sports,183.73,1.6
1652,Another Plus,Books,196.13,1.0
1653,Evidence Lite,Books,157.5,2.8
1654,Choice Pro,Clothing,365.29,2.8
1655,Institution Plus,Toys,224.04,1.7
1656,Even Plus,Sports,448.73,1.6
1657,Water Pro,Clothing,107.85,2.9
1658,Particular Lite,Electronics,466.91,3.4
1659,Information Plus,Electronics,8.28,3.6
1660,Culture Lite,Home,91.57,2.8
1661,Factor Max,Clothing,97.07,2.5
1662,Meet Plus,Electronics,412.29,2.2
1663,Early Lite,Home,281.84,2.9
1664,Produce Pro,Toys,6.21,2.1
1665,Main Plus,Electronics,328.64,4.6
1666,Sport Plus,Clothing,248.48,3.8
1667,Maintain Max,Electronics,64.08,2.1
1668,Assume Pro,Beauty,374.05,3.3
1669,Alone Plus,Toys,132.67,3.7
1670,Modern Pro,Books,258.7,3.3
1671,Receive Lite,Clothing,292.92,1.6
1672,Rest Plus,Sports,72.07,1.7
1673,Describe Lite,Books,212.66,4.6
1674,Too Lite,Electronics,148.48,3.1
1675,Agree Pro,Beauty,100.94,3.5
1676,Prepare Pro,Beauty,377.55,3.2
1677,Network Lite,Toys,423.27,4.2
1678,Speak Lite,Sports,350.49,2.5
1679,Throughout Lite,Toys,76.14,1.5
1680,Range Lite,Books,390.51,2.6
1681,Share Max,Electronics,112.85,3.0
1682,Defense Max,Toys,449.04,3.5
1683,Message Pro,Home,232.94,1.3
1684,Thousand Max,Electronics,242.36,2.2
1685,Less Lite,Clothing,409.43,4.6
1686,Measure Lite,Clothing,356.4,1.1
1687,Organization Pro,Clothing,68.71,3.8
1688,Direction Max,Books,67.05,1.5
1689,Interesting Pro,Home,346.95,4.1
1690,What Pro,Electronics,388.47,4.0
1691,Improve Pro,Clothing,58.37,4.2
1692,Notice Pro,Home,63.87,2.0
1693,Direction Pro,Books,335.46,4.0
1694,Fact Pro,Beauty,106.67,4.6
1695,Democrat Max,Sports,179.01,1.4
1696,Bar Lite,Beauty,177.18,1.6
1697,Old Max,Beauty,287.27,1.4
1698,Determine Pro,Beauty,112.41,1.8
1699,Rest Lite,Clothing,451.32,3.1
1700,Begin Pro,Clothing,460.64,4.4
1701,Ago Plus,Books,350.58,1.7
1702,Score Pro,Clothing,418.2,4.9
1703,Month Plus,Clothing,259.55,2.6
1704,Defense Lite,Electronics,235.62,3.1
1705,Defense Plus,Toys,183.82,2.2
1706,Senior Pro,Electronics,167.42,1.5
1707,Eat Lite,Home,302.19,2.2
1708,Discover Plus,Clothing,279.19,2.2
1709,Heart Plus,Clothing,429.1,4.6
1710,Effort Plus,Sports,186.88,1.1
1711,Candidate Plus,Sports,57.06,2.8
1712,Meeting Pro,Electronics,75.97,2.6
1713,Best Pro,Sports,463.02,4.9
1714,The Pro,Books,487.73,2.4
1715,Billion Plus,Electronics,120.27,2.7
1716,Together Plus,Books,383.58,4.1
1717,Include Lite,Toys,395.8,3.6
1718,If Plus,Books,240.53,3.4
1719,Structure Plus,Home,258.15,1.6
1720,Fund Plus,Electronics,65.48,3.0
1721,Always Max,Sports,471.49,1.1
1722,Pattern Pro,Toys,38.77,3.7
1723,Figure Max,Home,304.27,2.3
1724,Form Lite,Beauty,313.5,4.0
1725,Town Plus,Toys,235.68,2.2
1726,Rock Plus,Home,254.87,3.2
1727,Top Pro,Toys,20.64,2.7
1728,Cultural Pro,Home,227.81,4.4
1729,Decide Plus,Home,22.81,1.7
1730,High Lite,Sports,86.25,2.7
1731,Indeed Lite,Sports,197.59,4.1
1732,Cold Plus,Sports,279.12,3.2
1733,Management Plus,Home,283.32,1.6
1734,Eight Pro,Home,135.38,3.4
1735,Data Plus,Beauty,339.86,4.1
1736,Fill Lite,Books,35.4,3.4
1737,Political Max,Toys,186.37,4.2
1738,Sing Pro,Toys,446.21,2.4
1739,Condition Pro,Home,175.85,2.4
1740,Major Lite,Electronics,332.31,2.0
1741,Cut Lite,Beauty,47.05,3.8
1742,Possible Lite,Electronics,172.11,1.1
1743,Later Lite,Electronics,233.15,4.5
1744,Goal Plus,Books,15.1,2.9
1745,Season Pro,Books,191.98,2.6
1746,Card Pro,Toys,246.74,3.8
1747,Sit Max,Books,250.88,4.2
1748,Agent Lite,Clothing,309.34,2.5
1749,Others Plus,Clothing,250.99,4.4
1750,Available Pro,Toys,425.92,1.9
1751,Fish Lite,Electronics,152.17,3.3
1752,Painting Max,Beauty,372.73,1.4
1753,Bill Pro,Beauty,171.73,1.3
1754,Both Plus,Home,108.82,4.2
1755,Blue Lite,Beauty,403.04,2.7
1756,Forward Lite,Clothing,210.09,2.0
1757,Stuff Plus,Sports,382.9,1.7
1758,Research Pro,Sports,353.15,4.5
1759,Population Plus,Clothing,332.1,4.3
1760,Baby Plus,Books,468.9,3.1
1761,Represent Plus,Beauty,364.67,1.2
1762,Just Max,Books,233.93,2.0
1763,Glass Lite,Toys,220.52,2.3
1764,Girl Pro,Sports,105.76,2.6
1765,Under Lite,Sports,84.49,3.7
1766,By Max,Home,123.05,1.6
1767,Environmental Pro,Clothing,399.54,2.2
1768,Case Plus,Beauty,495.69,2.7
1769,Son Pro,Clothing,83.88,1.5
1770,Or Lite,Toys,402.75,3.6
1771,Short Max,Sports,427.0,4.9
1772,Pick Plus,Toys,14.85,4.4
1773,Lose Pro,Books,302.79,4.5
1774,Station Plus,Books,337.48,4.5
1775,Figure Plus,Toys,363.5,1.6
1776,Executive Pro,Beauty,368.57,4.7
1777,Road Lite,Home,442.86,2.0
1778,Base Pro,Toys,404.31,2.3
1779,Single Plus,Toys,375.45,1.9
1780,Indeed Plus,Clothing,76.42,1.7
1781,Less Lite,Home,207.15,4.5
1782,Personal Pro,Home,269.07,3.8
1783,It Pro,Books,275.14,2.9
1784,She Max,Books,440.32,4.7
1785,Must Lite,Home,359.26,4.3
1786,They Pro,Sports,483.57,3.4
1787,Discuss Pro,Sports,459.14,3.7
1788,Field Lite,Beauty,195.42,3.6
1789,Describe Lite,Toys,344.2,3.1
1790,Card Max,Toys,223.99,1.0
1791,Would Plus,Books,153.94,4.7
1792,View Max,Books,109.14,4.6
1793,First Plus,Sports,162.01,4.2
1794,Need Plus,Toys,21.77,4.5
1795,Myself Plus,Home,369.79,4.7
1796,Soldier Lite,Sports,214.07,4.7
1797,Should Pro,Toys,84.37,2.0
1798,Pm Pro,Books,213.33,3.9
1799,Never Lite,Home,349.13,4.0
1800,Field Max,Sports,224.49,3.6
1801,Guy Pro,Home,104.04,2.2
1802,Wait Pro,Electronics,83.12,3.1
1803,Such Max,Toys,299.04,2.6
1804,Assume Lite,Home,241.79,3.9
1805,Eye Lite,Clothing,345.3,4.3
1806,Newspaper Lite,Clothing,46.78,2.5
1807,Work Plus,Home,472.65,4.5
1808,Into Max,Electronics,474.31,4.7
1809,Music Max,Electronics,487.19,1.8
1810,Expect Max,Electronics,203.51,2.7
1811,Above Lite,Clothing,49.09,2.5
1812,Mission Pro,Electronics,360.7,2.7
1813,Sure Plus,Toys,338.44,1.5
1814,Design Max,Clothing,473.3,4.3
1815,Themselves Lite,Books,374.49,2.5
1816,Real Plus,Toys,107.27,1.9
1817,Computer Lite,Sports,340.21,2.7
1818,Issue Plus,Toys,77.24,2.2
1819,Difficult Lite,Clothing,310.75,4.6
1820,Performance Lite,Beauty,343.71,2.8
1821,Entire Pro,Home,70.94,2.3
1822,Painting Plus,Sports,110.05,2.5
1823,Early Plus,Sports,300.61,1.3
1824,Evidence Pro,Electronics,169.77,1.9
1825,Force Lite,Beauty,469.96,4.9
1826,Site Pro,Electronics,130.56,3.5
1827,Change Lite,Home,337.27,1.5
1828,Career Pro,Beauty,93.79,1.7
1829,Know Plus,Books,439.56,1.5
1830,Help Lite,Sports,267.56,1.6
1831,Word Pro,Books,26.86,1.5
1832,A Lite,Sports,183.49,2.7
1833,Building Lite,Beauty,415.65,4.7
1834,Where Lite,Home,446.87,2.3
1835,Enough Plus,Toys,475.28,3.2
1836,Seek Plus,Electronics,98.52,1.2
1837,Method Max,Electronics,237.77,1.7
1838,Even Plus,Home,62.43,4.6
1839,Approach Plus,Electronics,223.55,5.0
1840,Analysis Plus,Home,249.03,4.4
1841,Big Max,Electronics,178.05,1.8
1842,State Lite,Clothing,418.3,4.0
1843,Pattern Lite,Beauty,445.99,3.3
1844,My Pro,Beauty,384.59,1.7
1845,Challenge Pro,Clothing,385.29,3.7
1846,Late Lite,Electronics,145.72,4.9
1847,Himself Pro,Home,189.91,4.7
1848,Together Pro,Toys,165.15,1.1
1849,Professor Plus,Toys,355.31,2.9
1850,Trip Lite,Beauty,330.71,2.3
1851,Hear Pro,Sports,313.07,2.8
1852,Show Max,Clothing,432.32,4.2
1853,Technology Lite,Books,400.08,4.0
1854,Black Plus,Electronics,202.43,1.7
1855,Measure Plus,Electronics,15.15,1.8
1856,Size Plus,Toys,204.19,3.6
1857,Guess Max,Electronics,152.78,4.2
1858,Crime Lite,Sports,303.74,2.4
1859,Fine Pro,Toys,186.89,1.8
1860,Lot Plus,Home,240.84,3.3
1861,Table Plus,Electronics,379.46,4.2
1862,None Max,Home,317.19,1.4
1863,American Lite,Home,339.84,3.6
1864,So Max,Home,266.0,3.6
1865,Big Pro,Books,236.77,1.3
1866,Five Plus,Books,78.56,1.5
1867,Buy Lite,Toys,128.08,2.7
1868,Ability Pro,Beauty,42.88,1.2
1869,Perform Pro,Beauty,215.33,1.4
1870,Order Lite,Books,131.16,1.3
1871,System Pro,Electronics,371.56,2.9
1872,Mr Max,Toys,199.51,1.3
1873,World Lite,Books,295.67,2.8
1874,Citizen Plus,Beauty,404.88,2.4
1875,Well Max,Clothing,96.62,4.0
1876,Until Lite,Toys,338.34,2.7
1877,Current Pro,Electronics,200.49,1.1
1878,Within Plus,Home,347.44,4.5
1879,However Plus,Books,311.16,4.9
1880,Everything Lite,Sports,338.53,3.8
1881,Choice Plus,Toys,154.82,1.5
1882,Direction Pro,Clothing,60.4,1.1
1883,Memory Max,Toys,18.27,2.9
1884,Parent Max,Sports,124.68,4.4
1885,Physical Max,Electronics,153.95,2.9
1886,Popular Plus,Home,15.8,1.7
1887,Movement Max,Sports,352.79,4.9
1888,Successful Plus,Electronics,430.6,3.3
1889,Affect Max,Books,286.87,4.3
1890,Service Pro,Books,8.9,3.5
1891,Foot Plus,Home,425.07,3.9
1892,Well Lite,Electronics,246.31,2.9
1893,Whether Plus,Clothing,358.57,3.1
1894,Someone Plus,Beauty,161.35,1.3
1895,Defense Plus,Home,62.89,3.5
1896,Compare Lite,Home,350.27,1.1
1897,Usually Lite,Sports,100.14,2.4
1898,Hope Max,Beauty,113.75,4.6
1899,Itself Lite,Beauty,427.46,3.9
1900,Expert Plus,Clothing,442.17,3.9
1901,Space Plus,Home,417.37,3.7
1902,Else Lite,Toys,238.8,4.9
1903,Mother Max,Beauty,107.57,3.8
1904,Group Pro,Sports,244.03,1.7
1905,Reduce Max,Beauty,248.63,4.2
1906,Best Plus,Books,121.19,3.2
1907,Court Pro,Books,441.05,2.4
1908,Billion Max,Clothing,414.83,4.6
1909,Might Pro,Toys,36.51,2.7
1910,Thank Max,Electronics,283.18,2.9
1911,Sport Lite,Toys,180.84,1.2
1912,To Lite,Clothing,427.44,4.5
1913,Sense Pro,Sports,29.96,4.8
1914,Wrong Plus,Toys,379.1,4.9
1915,Total Pro,Toys,283.42,3.0
1916,Blood Max,Sports,63.44,1.8
1917,Whole Lite,Clothing,365.53,3.8
1918,Win Plus,Sports,435.89,1.6
1919,Respond Lite,Books,410.48,1.5
1920,Remember Max,Home,484.97,4.1
1921,Cover Pro,Clothing,418.23,2.9
1922,Employee Lite,Beauty,89.77,2.1
1923,Less Plus,Books,316.57,2.0
1924,You Plus,Toys,117.95,4.2
1925,At Plus,Home,449.54,4.8
1926,Off Lite,Electronics,224.08,4.1
1927,Actually Pro,Electronics,172.46,2.6
1928,Stay Max,Home,35.43,4.0
1929,Compare Max,Beauty,33.62,3.5
1930,Institution Lite,Home,203.99,3.7
1931,Assume Lite,Sports,372.64,4.6
1932,Stay Pro,Toys,143.49,3.1
1933,Main Max,Sports,204.95,3.6
1934,Partner Plus,Sports,175.9,4.2
1935,Of Plus,Toys,102.66,2.2
1936,Form Pro,Beauty,170.57,3.9
1937,Morning Max,Beauty,496.0,2.1
1938,Ready Pro,Beauty,278.13,3.1
1939,Interview Max,Electronics,18.81,4.2
1940,Center Lite,Clothing,416.95,2.2
1941,And Plus,Beauty,59.67,1.2
1942,State Lite,Books,315.36,2.4
1943,Red Pro,Toys,327.23,1.5
1944,Series Lite,Beauty,369.75,2.8
1945,Nothing Max,Toys,374.15,3.3
1946,Agree Max,Books,153.1,3.7
1947,Every Max,Sports,191.94,4.0
1948,Traditional Pro,Books,260.64,1.8
1949,Already Lite,Home,53.5,3.8
1950,Across Plus,Electronics,50.66,2.7
1951,Crime Max,Home,111.32,1.3
1952,Again Plus,Beauty,281.69,4.1
1953,Imagine Lite,Beauty,251.92,2.7
1954,Term Plus,Sports,465.86,3.0
1955,Boy Plus,Toys,85.61,3.0
1956,Health Plus,Sports,231.57,4.9
1957,Director Pro,Sports,110.26,2.9
1958,Country Max,Beauty,187.82,4.8
1959,Five Plus,Electronics,64.83,3.3
1960,Local Pro,Beauty,80.89,2.5
1961,This Lite,Books,150.52,1.1
1962,Standard Max,Clothing,392.98,2.7
1963,Focus Lite,Books,111.71,4.3
1964,Writer Plus,Electronics,65.55,2.4
1965,Data Pro,Home,243.18,2.2
1966,Ability Plus,Books,391.77,2.9
1967,Series Max,Toys,73.57,3.5
1968,Save Plus,Sports,227.29,4.5
1969,Air Lite,Electronics,400.91,3.7
1970,Some Plus,Home,120.25,2.6
1971,Arm Pro,Sports,445.57,3.9
1972,Mrs Pro,Toys,86.98,1.1
1973,Board Lite,Beauty,324.35,3.6
1974,Prevent Pro,Clothing,477.81,3.2
1975,Decade Pro,Beauty,263.27,4.0
1976,Baby Pro,Electronics,330.84,3.1
1977,Theory Pro,Books,394.44,2.0
1978,Group Plus,Electronics,404.43,3.4
1979,Attack Plus,Beauty,27.27,4.4
1980,Good Pro,Books,221.32,2.7
1981,Sense Lite,Home,132.3,1.5
1982,Herself Pro,Beauty,88.24,1.6
1983,Marriage Lite,Toys,49.37,2.2
1984,Successful Plus,Sports,88.75,3.5
1985,Run Lite,Clothing,18.45,1.2
1986,Official Plus,Electronics,163.42,2.7
1987,Itself Lite,Books,190.88,4.3
1988,Good Pro,Electronics,105.27,4.0
1989,Agent Max,Home,256.77,3.0
1990,Size Pro,Books,35.01,2.9
1991,Voice Plus,Electronics,244.66,2.6
1992,Night Max,Electronics,138.23,4.9
1993,Later Pro,Clothing,382.67,3.6
1994,Give Max,Books,286.28,2.8
1995,Join Max,Toys,484.12,2.5
1996,Fire Max,Toys,126.35,4.8
1997,Sense Plus,Electronics,5.5,2.9
1998,Four Lite,Sports,486.18,1.0
1999,Until Plus,Books,300.94,4.4
2000,Red Plus,Books,422.01,1.9
2001,Continue Lite,Electronics,84.9,3.1
2002,Itself Pro,Books,49.41,3.8
2003,Government Max,Sports,280.46,2.1
2004,Treat Plus,Clothing,307.17,4.8
2005,Away Lite,Sports,472.98,3.5
2006,Build Plus,Books,126.73,4.9
2007,Get Lite,Clothing,232.6,3.4
2008,Investment Pro,Sports,71.19,4.7
2009,Table Plus,Electronics,451.22,3.7
2010,Safe Plus,Beauty,448.16,3.8
2011,Television Plus,Beauty,45.17,4.5
2012,Tonight Pro,Beauty,20.32,4.3
2013,Professor Plus,Sports,66.09,4.9
2014,Student Plus,Toys,302.65,2.5
2015,Sister Pro,Electronics,234.03,4.7
2016,Forward Plus,Electronics,114.65,1.1
2017,Control Lite,Sports,461.09,2.4
2018,Recent Pro,Toys,308.65,2.2
2019,Consumer Max,Clothing,490.16,4.9
2020,Age Pro,Books,248.95,3.8
2021,Big Max,Electronics,102.06,4.3
2022,Interview Plus,Electronics,435.61,3.3
2023,Team Plus,Clothing,278.13,3.6
2024,Help Max,Electronics,296.14,4.0
2025,Health Max,Books,467.11,4.4
2026,Policy Lite,Clothing,424.6,1.1
2027,Energy Lite,Sports,282.26,2.8
2028,Window Plus,Sports,338.18,3.6
2029,Also Lite,Home,422.95,2.6
2030,After Pro,Sports,261.56,3.0
2031,Else Pro,Sports,116.15,2.1
2032,Table Plus,Beauty,227.19,1.0
2033,Learn Max,Books,45.5,3.3
2034,Store Pro,Sports,116.69,3.8
2035,Discussion Pro,Clothing,102.45,2.3
2036,Could Pro,Sports,314.52,1.1
2037,Network Plus,Toys,16.89,4.2
2038,Cut Lite,Toys,128.95,1.4
2039,Policy Max,Books,417.1,4.3
2040,Manager Max,Electronics,389.0,3.5
2041,Truth Pro,Sports,226.0,1.5
2042,Focus Pro,Electronics,191.81,4.6
2043,Door Pro,Toys,68.13,4.7
2044,On Plus,Electronics,154.23,3.5
2045,Religious Pro,Electronics,340.39,3.2
2046,Carry Lite,Toys,193.82,1.4
2047,Let Plus,Clothing,432.97,4.1
2048,Level Pro,Home,195.04,4.2
2049,Green Pro,Books,327.21,3.7
2050,Arm Pro,Home,261.02,3.4
2051,Sell Pro,Electronics,11.08,3.9
2052,Spring Max,Beauty,67.36,3.0
2053,Run Lite,Home,243.29,3.5
2054,Research Max,Clothing,73.15,1.2
2055,Girl Max,Books,294.34,3.1
2056,Full Lite,Books,293.91,3.2
2057,See Max,Clothing,237.41,3.4
2058,Story Lite,Books,485.28,3.1
2059,Value Max,Electronics,122.51,4.3
2060,Leader Pro,Home,175.19,4.9
2061,Man Max,Toys,38.86,1.8
2062,Student Plus,Sports,347.46,2.9
2063,Season Lite,Toys,291.31,4.9
2064,May Lite,Home,167.67,1.4
2065,Market Pro,Home,113.61,1.0
2066,Fire Max,Sports,118.99,3.5
2067,Republican Max,Home,368.62,4.8
2068,Camera Lite,Toys,371.34,1.8
2069,Could Max,Toys,494.99,2.5
2070,Not Pro,Books,19.86,1.5
2071,Second Lite,Home,101.23,3.3
2072,Bad Lite,Electronics,487.78,1.8
2073,Firm Lite,Clothing,113.38,2.0
2074,Human Max,Books,424.53,2.0
2075,Run Max,Electronics,92.16,2.0
2076,Necessary Pro,Electronics,416.57,1.5
2077,Past Pro,Books,468.38,2.2
2078,Street Max,Books,405.7,3.6
2079,Off Plus,Sports,37.36,1.6
2080,Organization Max,Toys,98.87,3.1
2081,Hear Lite,Books,301.78,4.9
2082,Great Max,Electronics,382.73,3.3
2083,Conference Lite,Toys,78.54,2.0
2084,Name Lite,Toys,67.6,3.0
2085,North Plus,Clothing,365.01,4.1
2086,Order Pro,Clothing,256.76,4.0
2087,Need Lite,Home,261.85,1.7
2088,Not Lite,Beauty,348.78,3.9
2089,North Plus,Home,137.83,2.6
2090,Always Pro,Clothing,113.67,1.8
2091,Front Max,Home,113.2,2.7
2092,Majority Plus,Beauty,82.82,4.4
2093,Represent Lite,Beauty,46.96,4.0
2094,Lose Lite,Home,261.82,1.9
2095,Beyond Pro,Home,258.57,2.3
2096,Shoulder Plus,Home,219.09,2.5
2097,Type Plus,Books,140.14,1.1
2098,Wonder Plus,Clothing,136.48,1.3
2099,Open Pro,Books,422.09,3.1
2100,Story Pro,Toys,141.83,1.9
2101,Cold Pro,Electronics,183.32,3.2
2102,Actually Lite,Clothing,339.18,2.0
2103,Become Lite,Clothing,354.29,5.0
2104,Speech Lite,Electronics,386.19,2.1
2105,Each Lite,Toys,498.44,4.8
2106,Site Pro,Home,328.78,5.0
2107,Across Max,Toys,201.77,1.9
2108,Kitchen Max,Home,120.69,3.3
2109,White Plus,Sports,408.13,2.4
2110,Dog Pro,Books,423.67,2.7
2111,Thus Plus,Clothing,222.15,4.4
2112,News Pro,Books,73.78,4.5
2113,Ever Lite,Sports,9.79,4.2
2114,Sing Lite,Books,116.62,2.7
2115,For Plus,Toys,390.43,3.2
2116,According Lite,Beauty,16.5,4.1
2117,Poor Max,Clothing,488.74,5.0
2118,Image Plus,Home,106.08,2.6
2119,Church Plus,Clothing,240.01,2.3
2120,Guy Plus,Sports,447.9,1.4
2121,Price Pro,Sports,278.69,1.1
2122,Argue Plus,Electronics,97.41,1.3
2123,Parent Plus,Books,106.92,2.2
2124,Church Pro,Home,33.44,3.1
2125,Arm Max,Books,430.56,2.6
2126,Building Max,Electronics,68.92,2.7
2127,Little Pro,Home,477.77,4.5
2128,Give Max,Toys,106.81,2.7
2129,Drive Plus,Clothing,303.84,4.8
2130,Rather Max,Beauty,359.8,2.8
2131,Follow Max,Electronics,495.59,2.8
2132,Blue Plus,Beauty,404.75,3.1
2133,Boy Plus,Home,234.03,1.2
2134,Find Pro,Books,324.92,4.7
2135,Child Lite,Sports,422.11,4.2
2136,Brother Plus,Beauty,412.6,4.4
2137,Oil Plus,Clothing,93.89,3.5
2138,Concern Plus,Home,195.41,3.6
2139,Cold Pro,Home,350.83,1.2
2140,Poor Max,Books,441.87,3.2
2141,National Pro,Sports,364.64,4.6
2142,Will Plus,Home,496.23,3.2
2143,American Lite,Electronics,378.92,3.0
2144,Where Lite,Home,228.21,2.0
2145,Research Pro,Home,18.23,3.6
2146,Example Plus,Home,175.11,2.6
2147,Toward Max,Home,23.7,2.0
2148,Possible Max,Books,336.8,2.9
2149,Whatever Plus,Electronics,45.86,3.6
2150,Raise Plus,Clothing,238.04,2.1
2151,Science Max,Clothing,420.06,3.4
2152,Individual Max,Books,66.45,4.0
2153,Ball Max,Electronics,337.34,1.0
2154,Win Lite,Clothing,223.13,1.7
2155,Maintain Pro,Sports,268.49,2.8
2156,Believe Pro,Toys,319.22,3.1
2157,Spring Pro,Home,346.72,2.8
2158,Effect Pro,Electronics,387.34,4.1
2159,Shake Max,Books,454.83,1.8
2160,Single Pro,Home,18.83,1.1
2161,But Max,Sports,336.13,1.9
2162,Actually Pro,Toys,418.52,3.7
2163,Physical Max,Electronics,210.76,1.4
2164,Itself Lite,Books,283.22,1.8
2165,Begin Max,Beauty,200.56,2.7
2166,Court Max,Clothing,57.41,2.3
2167,Step Pro,Home,328.73,1.0
2168,Senior Max,Home,113.95,3.6
2169,Find Lite,Sports,313.84,1.2
2170,Movie Max,Home,154.26,3.4
2171,Possible Pro,Sports,270.41,5.0
2172,Positive Max,Books,479.72,3.4
2173,Include Plus,Sports,462.65,4.1
2174,Find Max,Books,91.79,4.0
2175,Build Lite,Toys,334.85,1.3
2176,Personal Pro,Beauty,456.49,2.8
2177,National Max,Beauty,295.8,5.0
2178,By Max,Electronics,310.09,4.6
2179,Heavy Lite,Clothing,370.27,4.0
2180,Hundred Pro,Electronics,73.09,3.0
2181,Feeling Max,Clothing,191.0,3.6
2182,Respond Max,Sports,301.05,4.8
2183,Kitchen Lite,Clothing,142.67,3.6
2184,Contain Pro,Beauty,396.93,2.7
2185,Campaign Lite,Toys,16.73,4.4
2186,Tend Lite,Books,124.91,3.2
2187,Stuff Max,Toys,345.24,3.9
2188,Science Plus,Beauty,164.21,2.8
2189,Human Pro,Electronics,435.58,1.3
2190,Half Max,Electronics,319.01,1.6
2191,Start Max,Clothing,50.42,3.4
2192,Wind Max,Clothing,256.18,2.7
2193,Be Plus,Books,86.26,1.8
2194,Government Plus,Clothing,304.9,2.2
2195,Despite Plus,Sports,104.69,4.4
2196,Sort Plus,Electronics,475.75,2.4
2197,Control Plus,Clothing,238.0,2.7
2198,Democratic Plus,Toys,82.16,4.8
2199,Senior Plus,Electronics,382.16,2.7
2200,Culture Pro,Toys,453.7,2.2
2201,Station Max,Beauty,364.69,2.0
2202,Know Plus,Books,229.53,2.5
2203,Which Plus,Electronics,169.95,3.9
2204,Control Max,Clothing,458.49,1.0
2205,Prove Lite,Home,205.25,2.7
2206,Specific Plus,Sports,189.71,3.0
2207,Parent Pro,Home,443.07,5.0
2208,Picture Pro,Home,466.4,1.6
2209,Call Plus,Books,386.78,4.0
2210,News Lite,Beauty,356.02,3.5
2211,Far Lite,Sports,33.56,2.5
2212,Project Plus,Sports,127.16,2.9
2213,Final Lite,Sports,354.75,1.1
2214,Produce Max,Books,304.69,4.8
2215,Put Max,Books,127.47,3.3
2216,Same Max,Electronics,62.78,1.4
2217,Everything Plus,Home,354.5,4.9
2218,Page Pro,Beauty,455.42,4.5
2219,High Max,Toys,216.3,3.8
2220,Area Plus,Beauty,157.45,2.6
2221,Water Pro,Electronics,319.91,4.1
2222,Although Lite,Toys,75.64,4.0
2223,Must Plus,Sports,157.51,4.9
2224,Movement Plus,Electronics,52.95,4.1
2225,And Plus,Beauty,211.34,2.2
2226,Apply Plus,Clothing,92.32,1.7
2227,Public Max,Clothing,245.8,3.0
2228,Call Pro,Home,285.71,1.9
2229,Traditional Max,Electronics,376.21,4.2
2230,On Max,Books,491.56,4.5
2231,Require Plus,Sports,456.92,1.4
2232,Condition Max,Electronics,150.1,2.5
2233,Close Lite,Electronics,174.37,3.3
2234,Himself Plus,Home,338.04,1.4
2235,Must Pro,Books,377.14,1.0
2236,Activity Pro,Electronics,109.48,4.2
2237,Cultural Plus,Beauty,262.44,4.8
2238,Church Lite,Home,239.25,2.3
2239,Risk Plus,Books,188.54,4.6
2240,Could Lite,Toys,123.6,2.4
2241,Business Plus,Home,307.35,4.9
2242,Person Lite,Toys,54.59,2.8
2243,Painting Plus,Sports,418.53,4.7
2244,Scientist Pro,Beauty,65.83,3.1
2245,Past Max,Books,228.7,3.7
2246,Child Plus,Beauty,209.5,1.8
2247,Respond Lite,Electronics,318.72,4.5
2248,Amount Lite,Sports,224.93,3.4
2249,Health Plus,Sports,308.23,1.3
2250,Write Plus,Home,493.5,4.4
2251,Open Pro,Sports,195.5,3.4
2252,Mouth Max,Toys,262.43,3.3
2253,Phone Pro,Clothing,251.47,1.3
2254,Employee Plus,Clothing,448.72,4.8
2255,Fish Plus,Sports,272.63,2.0
2256,Force Max,Toys,472.38,3.8
2257,Direction Pro,Home,496.71,1.1
2258,Rather Lite,Home,384.32,1.9
2259,Choice Lite,Sports,240.77,4.6
2260,Thought Pro,Sports,72.2,3.1
2261,Face Plus,Electronics,398.79,2.3
2262,Above Max,Beauty,384.34,3.4
2263,Growth Lite,Home,455.53,4.0
2264,His Plus,Sports,322.84,3.2
